Pokemon,Location,Encounter Method,Level Range,Encounter Rate
Tentacool,One Island Treasure Beach,Surfing,20-35,2
Tentacool,One Island Treasure Beach,Surfing,35-40,2
Tentacool,Three Island Bond Bridge,Surfing,5-20,2
Tentacool,Three Island Bond Bridge,Surfing,20-35,2
Tentacool,Three Island Bond Bridge,Surfing,35-40,2
Tentacool,Five Island Resort Gorgeous,Surfing,5-35,2
Tentacool,Five Island Resort Gorgeous,Surfing,35-40,2
Tentacool,Five Island Water Labyrinth,Surfing,5-35,2
Tentacool,Five Island Water Labyrinth,Surfing,35-40,2
Tentacool,Five Island Meadow,Surfing,5-35,2
Tentacool,Five Island Meadow,Surfing,35-40,2
Tentacool,Five Island Memorial Pillar,Surfing,5-35,2
Tentacool,Five Island Memorial Pillar,Surfing,35-40,2
Tentacool,Six Island Outcast Island,Surfing,5-20,2
Tentacool,Six Island Outcast Island,Surfing,20-35,2
Tentacool,Six Island Outcast Island,Surfing,35-40,2
Tentacool,Six Island Green Path,Surfing,5-20,2
Tentacool,Six Island Green Path,Surfing,20-35,2
Tentacool,Six Island Green Path,Surfing,35-40,2
Tentacool,Six Island Water Path,Surfing,5-20,2
Tentacool,Six Island Water Path,Surfing,20-35,2
Tentacool,Six Island Water Path,Surfing,35-40,2
Tentacool,Seven Island Trainer Tower,Surfing,5-20,2
Tentacool,Seven Island Trainer Tower,Surfing,20-35,2
Tentacool,Seven Island Tanoby Ruins,Surfing,5-20,2
Tentacool,Seven Island Tanoby Ruins,Surfing,20-35,2
Tentacool,Route4,Surfing,5-10,2
Tentacool,Route4,Surfing,10-20,2
Tentacool,Route4,Surfing,20-30,2
Tentacool,Route4,Surfing,30-35,2
Tentacool,Route4,Surfing,35-40,2
Tentacool,Route10,Surfing,5-10,2
Tentacool,Route10,Surfing,10-20,2
Tentacool,Route10,Surfing,20-30,2
Tentacool,Route10,Surfing,30-35,2
Tentacool,Route10,Surfing,35-40,2
Tentacool,Route11,Surfing,5-10,2
Tentacool,Route11,Surfing,10-20,2
Tentacool,Route11,Surfing,20-30,2
Tentacool,Route11,Surfing,30-35,2
Tentacool,Route11,Surfing,35-40,2
Tentacool,Route12,Surfing,5-10,2
Tentacool,Route12,Surfing,10-20,2
Tentacool,Route12,Surfing,20-30,2
Tentacool,Route12,Surfing,30-35,2
Tentacool,Route12,Surfing,35-40,2
Tentacool,Route13,Surfing,5-10,2
Tentacool,Route13,Surfing,10-20,2
Tentacool,Route13,Surfing,20-30,2
Tentacool,Route13,Surfing,30-35,2
Tentacool,Route13,Surfing,35-40,2
Tentacool,Route19,Surfing,5-10,2
Tentacool,Route19,Surfing,10-20,2
Tentacool,Route19,Surfing,20-30,2
Tentacool,Route19,Surfing,30-35,2
Tentacool,Route19,Surfing,35-40,2
Tentacool,Route20,Surfing,5-10,2
Tentacool,Route20,Surfing,10-20,2
Tentacool,Route20,Surfing,20-30,2
Tentacool,Route20,Surfing,30-35,2
Tentacool,Route20,Surfing,35-40,2
Tentacool,Route21 North,Surfing,5-10,2
Tentacool,Route21 North,Surfing,10-20,2
Tentacool,Route21 North,Surfing,20-30,2
Tentacool,Route21 North,Surfing,30-35,2
Tentacool,Route21 North,Surfing,35-40,2
Tentacool,Route21 South,Surfing,5-10,2
Tentacool,Route21 South,Surfing,10-20,2
Tentacool,Route21 South,Surfing,20-30,2
Tentacool,Route21 South,Surfing,30-35,2
Tentacool,Route21 South,Surfing,35-40,2
Tentacool,Route24,Surfing,5-10,2
Tentacool,Route24,Surfing,10-20,2
Tentacool,Route24,Surfing,20-30,2
Tentacool,Route24,Surfing,30-35,2
Tentacool,Route24,Surfing,35-40,2
Tentacool,Pallet Town,Surfing,5-10,1
Tentacool,Pallet Town,Surfing,10-20,1
Tentacool,Pallet Town,Surfing,20-30,1
Tentacool,Pallet Town,Surfing,30-35,1
Tentacool,Pallet Town,Surfing,35-40,1
Tentacool,Cerulean City,Surfing,5-10,1
Tentacool,Cerulean City,Surfing,10-20,1
Tentacool,Cerulean City,Surfing,20-30,1
Tentacool,Cerulean City,Surfing,30-35,1
Tentacool,Cerulean City,Surfing,35-40,1
Tentacool,Vermilion City,Surfing,5-10,1
Tentacool,Vermilion City,Surfing,10-20,1
Tentacool,Vermilion City,Surfing,20-30,1
Tentacool,Vermilion City,Surfing,30-35,1
Tentacool,Vermilion City,Surfing,35-40,1
Tentacool,Cinnabar Island,Surfing,5-10,1
Tentacool,Cinnabar Island,Surfing,10-20,1
Tentacool,Cinnabar Island,Surfing,20-30,1
Tentacool,Cinnabar Island,Surfing,30-35,1
Tentacool,Cinnabar Island,Surfing,35-40,1
Tentacool,One Island,Surfing,5-20,1
Tentacool,One Island,Surfing,20-35,1
Tentacool,One Island,Surfing,35-40,1
Tentacool,Five Island,Surfing,5-35,1
Tentacool,Five Island,Surfing,35-40,1
Tentacruel,Four Island Icefall Cave Back,Surfing,35-45,2
Tentacruel,One Island Kindle Road,Surfing,35-40,2
Tentacruel,One Island Kindle Road,Surfing,35-40,2
Tentacruel,One Island Treasure Beach,Surfing,35-40,2
Tentacruel,One Island Treasure Beach,Surfing,35-40,2
Tentacruel,Three Island Bond Bridge,Surfing,35-40,2
Tentacruel,Three Island Bond Bridge,Surfing,35-40,2
Tentacruel,Five Island Resort Gorgeous,Surfing,35-40,2
Tentacruel,Five Island Resort Gorgeous,Surfing,35-40,2
Tentacruel,Five Island Water Labyrinth,Surfing,35-40,2
Tentacruel,Five Island Water Labyrinth,Surfing,35-40,2
Tentacruel,Five Island Meadow,Surfing,35-40,2
Tentacruel,Five Island Meadow,Surfing,35-40,2
Tentacruel,Five Island Memorial Pillar,Surfing,35-40,2
Tentacruel,Five Island Memorial Pillar,Surfing,35-40,2
Tentacruel,Six Island Outcast Island,Surfing,35-40,2
Tentacruel,Six Island Outcast Island,Surfing,35-40,2
Tentacruel,Six Island Green Path,Surfing,35-40,2
Tentacruel,Six Island Green Path,Surfing,35-40,2
Tentacruel,Six Island Water Path,Surfing,35-40,2
Tentacruel,Six Island Water Path,Surfing,35-40,2
Tentacruel,Seven Island Trainer Tower,Surfing,35-40,2
Tentacruel,Seven Island Trainer Tower,Surfing,35-40,2
Tentacruel,Seven Island Tanoby Ruins,Surfing,35-40,2
Tentacruel,Seven Island Tanoby Ruins,Surfing,35-40,2
Tentacruel,One Island,Surfing,35-40,1
Tentacruel,One Island,Surfing,35-40,1
Tentacruel,Five Island,Surfing,35-40,1
Tentacruel,Five Island,Surfing,35-40,1
Tentacruel,Four Island Icefall Cave Back,Surfing,35-45,2
Tentacruel,One Island Kindle Road,Surfing,35-40,2
Tentacruel,One Island Kindle Road,Surfing,35-40,2
Tentacruel,One Island Treasure Beach,Surfing,35-40,2
Tentacruel,One Island Treasure Beach,Surfing,35-40,2
Tentacruel,Three Island Bond Bridge,Surfing,35-40,2
Tentacruel,Three Island Bond Bridge,Surfing,35-40,2
Tentacruel,Five Island Resort Gorgeous,Surfing,35-40,2
Tentacruel,Five Island Resort Gorgeous,Surfing,35-40,2
Tentacruel,Five Island Water Labyrinth,Surfing,35-40,2
Tentacruel,Five Island Water Labyrinth,Surfing,35-40,2
Tentacruel,Five Island Meadow,Surfing,35-40,2
Tentacruel,Five Island Meadow,Surfing,35-40,2
Tentacruel,Five Island Memorial Pillar,Surfing,35-40,2
Tentacruel,Five Island Memorial Pillar,Surfing,35-40,2
Tentacruel,Six Island Outcast Island,Surfing,35-40,2
Tentacruel,Six Island Outcast Island,Surfing,35-40,2
Tentacruel,Six Island Green Path,Surfing,35-40,2
Tentacruel,Six Island Green Path,Surfing,35-40,2
Tentacruel,Six Island Water Path,Surfing,35-40,2
Tentacruel,Six Island Water Path,Surfing,35-40,2
Tentacruel,Seven Island Trainer Tower,Surfing,35-40,2
Tentacruel,Seven Island Trainer Tower,Surfing,35-40,2
Tentacruel,Seven Island Tanoby Ruins,Surfing,35-40,2
Tentacruel,Seven Island Tanoby Ruins,Surfing,35-40,2
Tentacruel,One Island,Surfing,35-40,1
Tentacruel,One Island,Surfing,35-40,1
Tentacruel,Five Island,Surfing,35-40,1
Tentacruel,Five Island,Surfing,35-40,1
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Monean Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Liptoo Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Weepth Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Dilford Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Scufib Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Rixy Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Unown,Seven Island Tanoby Ruins Viapois Chamber,Walking/Grass,25,7
Venomoth,Safari Zone North,Walking/Grass,32,21
Venomoth,Safari Zone West,Walking/Grass,32,21
Venomoth,Three Island Berry Forest,Walking/Grass,37,21
Venomoth,Three Island Berry Forest,Walking/Grass,40,21
Venomoth,Safari Zone North,Walking/Grass,32,21
Venomoth,Safari Zone West,Walking/Grass,32,21
Venomoth,Three Island Berry Forest,Walking/Grass,37,21
Venomoth,Three Island Berry Forest,Walking/Grass,40,21
Venonat,Safari Zone Center,Walking/Grass,22,21
Venonat,Safari Zone Center,Walking/Grass,22,21
Venonat,Safari Zone Center,Walking/Grass,22,21
Venonat,Safari Zone West,Walking/Grass,23,21
Venonat,Safari Zone West,Walking/Grass,23,21
Venonat,Safari Zone West,Walking/Grass,23,21
Venonat,Three Island Berry Forest,Walking/Grass,34,21
Venonat,Three Island Bond Bridge,Walking/Grass,34,21
Venonat,Route12,Walking/Grass,24,21
Venonat,Route12,Walking/Grass,26,21
Venonat,Route13,Walking/Grass,24,21
Venonat,Route13,Walking/Grass,26,21
Venonat,Route14,Walking/Grass,24,21
Venonat,Route14,Walking/Grass,26,21
Venonat,Route15,Walking/Grass,24,21
Venonat,Route15,Walking/Grass,26,21
Venonat,Safari Zone Center,Walking/Grass,22,21
Venonat,Safari Zone Center,Walking/Grass,22,21
Venonat,Safari Zone Center,Walking/Grass,22,21
Venonat,Safari Zone West,Walking/Grass,23,21
Venonat,Safari Zone West,Walking/Grass,23,21
Venonat,Safari Zone West,Walking/Grass,23,21
Venonat,Three Island Berry Forest,Walking/Grass,34,21
Venonat,Three Island Bond Bridge,Walking/Grass,34,21
Venonat,Route12,Walking/Grass,24,21
Venonat,Route12,Walking/Grass,26,21
Venonat,Route13,Walking/Grass,24,21
Venonat,Route13,Walking/Grass,26,21
Venonat,Route14,Walking/Grass,24,21
Venonat,Route14,Walking/Grass,26,21
Venonat,Route15,Walking/Grass,24,21
Venonat,Route15,Walking/Grass,26,21
Victreebel,Three Island Berry Forest,Walking/Grass,38,21
Voltorb,Power Plant,Walking/Grass,22,7
Voltorb,Power Plant,Walking/Grass,25,7
Voltorb,Route10,Walking/Grass,16,21
Voltorb,Route10,Walking/Grass,14,21
Voltorb,Route10,Walking/Grass,17,21
Voltorb,Route10,Walking/Grass,14,21
Voltorb,Power Plant,Walking/Grass,22,7
Voltorb,Power Plant,Walking/Grass,25,7
Voltorb,Route10,Walking/Grass,16,21
Voltorb,Route10,Walking/Grass,14,21
Voltorb,Route10,Walking/Grass,17,21
Voltorb,Route10,Walking/Grass,14,21
Voltorb,Route10,Walking/Grass,14,21
Vulpix,Route8,Walking/Grass,17,21
Vulpix,Route8,Walking/Grass,15,21
Vulpix,Pokemon Mansion 1F,Walking/Grass,30,7
Vulpix,Pokemon Mansion 1F,Walking/Grass,32,7
Vulpix,Pokemon Mansion 2F,Walking/Grass,30,7
Vulpix,Pokemon Mansion 2F,Walking/Grass,32,7
Vulpix,Pokemon Mansion 2F,Walking/Grass,32,7
Vulpix,Pokemon Mansion 3F,Walking/Grass,30,7
Vulpix,Pokemon Mansion 3F,Walking/Grass,32,7
Vulpix,Pokemon Mansion 3F,Walking/Grass,32,7
Vulpix,Pokemon Mansion B1F,Walking/Grass,30,5
Vulpix,Pokemon Mansion B1F,Walking/Grass,32,5
Vulpix,Pokemon Mansion B1F,Walking/Grass,32,5
Vulpix,Route7,Walking/Grass,18,21
Vulpix,Route7,Walking/Grass,20,21
Vulpix,Route8,Walking/Grass,16,21
Vulpix,Route8,Walking/Grass,17,21
Vulpix,Route8,Walking/Grass,15,21
Vulpix,Route8,Walking/Grass,18,21
Weedle,Viridian Forest,Walking/Grass,4,14
Weedle,Viridian Forest,Walking/Grass,5,14
Weedle,Viridian Forest,Walking/Grass,3,14
Weedle,Six Island Pattern Bush,Walking/Grass,6,21
Weedle,Route24,Walking/Grass,7,21
Weedle,Route25,Walking/Grass,8,21
Weedle,Viridian Forest,Walking/Grass,4,14
Weedle,Viridian Forest,Walking/Grass,5,14
Weedle,Viridian Forest,Walking/Grass,3,14
Weedle,Six Island Pattern Bush,Walking/Grass,6,21
Weedle,Route2,Walking/Grass,4,21
Weedle,Route2,Walking/Grass,5,21
